N,P,K,temperature,humidity,ph,rainfall,label,Humidity,Productivity
116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,cotton,12.05704267,0.527615821
114,40,23,25.53676123,81.13668716,6.753978061,95.4262599,cotton,71.09414772,0.017517607
131,60,17,25.32023717,81.79475917,7.425041316,83.46532547,cotton,45.36589696,0.892192451
107,43,18,22.426733,81.53480799,6.745104394,65.54475812,cotton,37.13574594,0.154222093
123,44,21,25.78544484,75.00539324,7.641116569,91.39578861,cotton,8.146249321,0.367953739
112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,cotton,99.19838166,0.41077212
119,44,15,22.14593688,82.8597549,7.091992365,60.65381719,cotton,6.80521824,0.514112467
130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,cotton,100.1959495,0.328217021
127,53,24,22.21506982,76.17851932,6.127939628,70.40557612,cotton,61.74497316,0.05734457
134,52,18,23.9643129,76.59175937,7.994679507,76.13090645,cotton,66.19535159,0.72004322
109,36,18,25.40059227,76.53237965,7.524707577,62.5138867,cotton,37.17170005,0.692080007
100,48,17,23.7805123,83.03878838,7.827877818,66.26555904,cotton,53.23617017,0.13304405
132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,cotton,2.921494119,0.521004975
102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,cotton,8.087853358,0.925288722
111,39,22,22.60361557,80.3509046,6.135025006,88.57395505,cotton,48.88487549,0.783079492
117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,cotton,10.08558815,0.324088304
136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,cotton,64.40602573,0.259301549
134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,cotton,76.74550978,0.096504259
112,54,15,25.46228792,81.56641891,6.175492306,76.88582484,cotton,30.09919731,0.631722778
105,56,15,25.96779712,81.97904282,7.272316209,74.14169043,cotton,42.21618595,0.264549409
140,45,15,25.5308271,80.04662756,5.801047545,99.39557151,cotton,86.87144638,0.757688523
126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,cotton,14.12548891,0.957390574
106,49,24,23.03887865,76.47039772,6.983395573,90.64770699,cotton,68.59951519,0.638091141
121,53,19,23.51308653,76.72621429,7.976889498,80.11272117,cotton,11.40256761,0.29263204
108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,cotton,31.9487054,0.161566763
116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,cotton,45.76765198,0.483179858
100,52,19,23.45969093,82.44777468,7.903528673,93.50153555,cotton,34.49916219,0.739733441
129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,cotton,88.81563052,0.64835182
118,44,23,22.08458267,82.82904143,6.691690476,67.06459777,cotton,59.36323673,0.432635356
117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,cotton,8.790350541,0.849874972
126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,cotton,83.41732634,0.684238618
120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,cotton,49.23884163,0.320940187
102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,cotton,51.20518285,0.255236045
131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,cotton,16.61377296,0.080948446
114,40,17,24.32630461,80.13456404,6.363406102,69.45072055,cotton,55.49147456,0.369387434
101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,cotton,63.33453194,0.299155926
106,46,20,23.43821725,78.63388824,6.200671976,81.15072105,cotton,9.45409412,0.800190788
113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,cotton,71.27471526,0.054416555
102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,cotton,31.06767284,0.491108195
110,39,18,24.54795322,75.39752705,7.766259769,63.88079866,cotton,34.60026038,0.984126609
107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,cotton,45.7458064,0.341170249
120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,cotton,61.20578046,0.031228183
89,47,38,25.52468965,72.24850829,6.002524871,151.8869972,jute,87.4610372,0.616234031
60,37,39,26.59104992,82.94164078,6.033485257,161.2469997,jute,69.606903,0.57545334
63,41,45,25.29781791,86.8870535,7.121933579,196.6249511,jute,43.92255482,0.377373961
86,40,39,25.72100868,88.16513579,6.207459637,175.6086697,jute,81.49830986,0.187266868
96,41,40,23.58419277,72.00460848,6.090060478,190.4242157,jute,61.83381438,0.120740702
100,35,36,25.31042337,72.01364411,6.346715209,190.5577618,jute,44.36607595,0.560610299
63,37,43,23.41798979,85.08640476,6.661957897,185.7446728,jute,24.27674255,0.68217649
70,43,40,24.35564134,88.80391021,6.176860192,169.1168028,jute,96.16598503,0.575269329
67,55,44,26.284017,75.14640198,7.251847296,182.2685447,jute,71.15006823,0.524054505
74,40,40,25.13842773,83.12053888,6.386259978,169.3388465,jute,59.46384164,0.832236162
89,53,44,24.88692811,71.91711523,7.319735475,150.2498675,jute,90.57095078,0.349613876
74,46,45,25.75734909,88.36668522,6.025028997,189.4263485,jute,68.44624336,0.157493165
89,41,38,23.12844351,74.68322732,6.344751947,199.8362913,jute,21.73820463,0.398067111
60,55,40,24.9949957,88.95692783,7.02777956,151.4935635,jute,84.22643325,0.706852101
67,43,38,25.21622704,70.88259632,7.299304715,195.8645552,jute,33.96475517,0.710958137
70,38,35,24.39736241,79.26861738,7.014063944,164.2697011,jute,16.55733612,0.141508824
74,49,38,23.31410442,71.4509053,7.488014404,164.4970373,jute,54.78730042,0.124753192
90,40,39,25.72668885,81.86171563,6.626503893,191.9649389,jute,12.41734547,0.870905658
82,35,44,26.96656378,78.21047693,6.239011,169.8391177,jute,2.632807302,0.177974054
73,45,37,23.70467146,74.63745355,6.742688094,181.2783964,jute,18.02217764,0.559952858
85,53,38,24.90075709,73.84186449,6.588017308,153.8990984,jute,31.10285853,0.742504129
81,56,36,23.39605743,72.60512854,7.097586415,174.7876411,jute,48.6110715,0.651898193
84,55,38,26.8748389,79.78725152,6.956682743,173.1017097,jute,70.03335273,0.470182778
80,45,42,23.1426498,74.99739774,7.380396262,151.9035477,jute,100.8180253,0.531795543
76,54,45,24.29496635,77.62976013,6.176618831,184.9800516,jute,91.93665474,0.218706594
76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,jute,84.21073609,0.934250017
81,40,45,25.7629429,80.76238215,6.427726565,174.5071843,jute,59.87403986,0.837361367
76,44,45,25.4879684,84.48235878,6.740947635,168.7848886,jute,94.29679482,0.886528751
69,47,40,25.37122686,76.2403666,6.130136384,183.8270791,jute,48.96284339,0.649169056
82,40,45,26.21312799,81.70476368,6.667633355,180.1237765,jute,1.612051623,0.314335736
69,57,35,24.30748599,78.54340987,6.186814392,186.2337571,jute,77.51216798,0.934910049
81,36,38,23.76554749,87.98329901,6.334837865,150.3166152,jute,24.37092797,0.52957107
67,60,38,24.79853023,78.53037059,7.16214284,162.2847429,jute,51.5012372,0.165565779
72,51,40,23.20683504,74.09956958,7.422318499,199.4766779,jute,4.705625082,0.01438027
65,39,45,23.66805429,70.89000744,6.768001309,184.4633281,jute,68.68739503,0.820434731
78,50,43,25.12417673,85.72530641,6.348441469,159.5718087,jute,63.07123226,0.659523199
77,52,41,23.89069041,83.46409075,6.097294061,167.7230632,jute,72.95659457,0.144015315
89,52,42,23.09433785,81.45139295,6.14132902,196.6587013,jute,43.85157605,0.744036861
62,49,37,24.21744605,82.85284045,7.479248124,166.1365886,jute,51.60799853,0.294946203
90,48,45,24.06475727,71.31342851,6.509174789,153.6390212,jute,83.94333359,0.508710001
66,47,36,24.85441411,74.4407048,6.57256106,175.572958,jute,83.70600127,0.949282583
80,52,39,26.41915161,76.85691248,7.165696848,197.2101782,jute,27.55240421,0.716558297
89,52,45,24.89326318,77.01222585,7.207457208,196.469984,jute,22.65390508,0.627862826
77,51,44,23.25583402,82.7015932,7.124333547,166.2160846,jute,62.85165922,0.062884442
94,37,41,24.7634518,87.06071115,6.463538707,179.1630865,jute,17.94457021,0.781999656
75,41,35,24.97042599,78.62697699,6.856833064,166.6415254,jute,86.92548521,0.887159473
60,55,36,26.12797248,80.49172597,7.132389299,150.6326874,jute,60.96590651,0.528634734
62,56,35,25.97825807,81.65769588,6.235357638,163.3488091,jute,80.93122334,0.964442071
84,40,42,26.2830571,73.35763537,6.704273839,186.6898282,jute,46.31904681,0.771221679
100,56,40,26.38905406,83.31240346,7.433313409,176.1516409,jute,74.86923534,0.803460135
75,56,44,25.2746335,73.7459581,6.109478059,168.0432282,jute,4.330803127,0.715198973
78,46,42,23.09499564,78.45959697,7.095413294,155.3851533,jute,35.87050613,0.19012659
82,48,36,25.79351957,81.76904006,6.352076783,193.2418382,jute,90.85489262,0.331437795
100,58,41,23.17403323,87.88255345,6.658769991,160.6217342,jute,95.9382819,0.530138582
88,50,40,25.63215038,79.95150917,7.051822472,182.2582277,jute,77.5638461,0.462831221
67,41,40,25.848795,87.81661683,7.333143205,152.6194403,jute,25.42280117,0.465064022
72,42,43,26.56767277,80.90424543,6.352771037,181.2915605,jute,48.57593565,0.056542994
89,40,43,26.24532085,72.97198375,7.124050134,189.9711184,jute,38.11279392,0.954703916
89,57,43,26.91515043,73.19897535,6.998787171,177.2233048,jute,21.20853843,0.501095249
61,41,44,24.36972377,82.11319791,6.537914958,159.9210934,jute,10.30149215,0.835321178
79,45,43,25.71901283,79.15532398,7.171054239,187.1735424,jute,62.05698826,0.791262521
84,40,43,25.01157559,88.3313023,7.228268228,169.4168014,jute,61.11173045,0.635148334
98,43,35,25.40785911,76.44048625,7.319952206,188.6372826,jute,27.89148908,0.028205073
75,36,44,23.28081,74.27607475,6.613341343,153.7447398,jute,60.16405639,0.848805654
89,58,35,23.98651719,82.09053379,6.096838784,167.0576456,jute,9.598854307,0.28004754
91,41,37,24.48556447,83.20630007,6.132570523,192.2316221,jute,63.35976709,0.167080271
77,48,36,25.86705009,84.09985284,7.36008498,154.8390847,jute,56.94929789,0.344206006
66,58,35,23.5643831,79.46283115,7.321619041,185.25947,jute,25.54307393,0.753957581
62,59,41,24.2248758,74.89465426,7.175170657,192.4931257,jute,96.63625101,0.997015024
82,35,35,25.49386782,86.97061481,7.299076163,176.5268267,jute,7.826642219,0.676892831
61,41,35,24.97178693,79.47557931,6.842966479,195.7571622,jute,88.77048799,0.207376865
99,57,38,24.80624984,82.09281674,6.356295568,156.3616174,jute,39.42380363,0.886459723
70,42,43,23.16814977,76.66724969,6.508342839,157.1215052,jute,76.9366578,0.721453442
90,59,35,24.25133493,89.86454053,7.098227926,175.1742112,jute,90.35967107,0.406840242
73,43,42,26.58361011,78.00774772,6.310699968,154.8238864,jute,88.5899133,0.345246297
67,46,44,26.82489244,78.20392774,7.093328631,153.9199807,jute,93.45850246,0.400431546
84,37,42,25.49674786,81.13449097,6.691074249,169.9288234,jute,33.76198592,0.536573153
72,41,36,24.09874353,80.57226761,6.187746776,176.8604109,jute,76.46441871,0.749117464
71,56,37,23.18866654,86.20899734,6.491506245,176.103677,jute,3.541632824,0.393307784
64,53,38,26.24347471,78.51063754,6.855362875,183.4065252,jute,43.0582707,0.739146502
65,54,39,23.75091572,71.14782585,7.124571593,160.0889553,jute,26.19815487,0.18874755
60,58,37,26.13871511,79.1188943,6.067302109,171.4892533,jute,17.30107086,0.391061884
86,39,43,26.14576648,71.23690851,6.432051512,193.1007598,jute,41.5401651,0.040412625
90,50,44,26.91643698,73.48655995,6.253408852,171.4716375,jute,13.04618737,0.715933036
91,38,36,26.5232969,77.17331847,7.287318723,157.8548562,jute,86.044505,0.753866922
87,48,38,23.81579631,80.94023552,7.161865733,190.312216,jute,71.21314612,0.199399976
72,41,36,26.50838667,86.84264005,6.065898283,152.9801697,jute,70.0602232,0.403294892
71,54,35,26.63952463,70.95705996,7.311077075,199.3355744,jute,99.29382062,0.0959114
82,46,41,23.3250131,79.79609448,6.581693772,187.3096148,jute,65.62395655,0.570089347
71,52,43,26.47549543,73.96164569,6.732826127,180.2513601,jute,23.14980335,0.115702469
80,43,43,23.78756036,74.36794079,6.014572075,172.6442654,jute,27.08073241,0.113082618
77,55,43,25.49941707,75.99987588,6.663559451,193.7141828,jute,67.25778061,0.318312477
95,57,41,23.24925555,73.65346838,6.434610995,184.7674863,jute,43.19684172,0.340877063
63,47,35,26.98582182,89.05587886,7.432768147,193.8778713,jute,26.71557615,0.979862504
93,43,38,23.61475336,86.14290267,6.987332927,150.2355238,jute,40.06264693,0.015864045
87,44,43,23.87484465,86.79261344,6.718725189,177.5147313,jute,28.69262854,0.349483749
88,52,39,23.92887902,88.07112278,6.880204617,154.6608736,jute,67.83352464,0.017483368
90,39,37,24.81441246,81.68688879,6.86106911,190.7886386,jute,35.7236156,0.418103539
90,39,43,24.44743944,82.286484,6.7693455,190.9684885,jute,69.76689811,0.500782235
84,38,43,26.57421679,73.81994896,7.26158085,159.3223075,jute,26.28541322,0.374012157
91,21,26,26.33377983,57.36469955,7.261313694,191.6549412,coffee,70.34706404,0.73347503
107,21,26,26.45288458,55.32222678,7.235070264,144.6861336,coffee,90.86448129,0.166532743
83,38,35,25.70822684,52.88667115,7.18915558,136.7325092,coffee,21.14947654,0.509706711
108,24,31,24.12832546,56.18107663,6.431899748,147.2757818,coffee,63.17509257,0.663240687
116,28,34,23.44372334,60.39523266,6.42321105,122.2103248,coffee,21.03433788,0.180027312
116,23,25,23.4123707,52.26994674,6.869720196,139.3670753,coffee,96.12976884,0.380806644
109,31,27,23.05951896,50.40609436,6.973839707,164.4971875,coffee,29.04630185,0.124036126
89,25,34,23.07895447,63.65861483,7.184801627,129.8765443,coffee,61.89006676,0.754888909
118,18,32,27.6496114,51.11044023,6.351823783,122.8392822,coffee,84.99381912,0.234544614
111,32,34,25.46743689,69.35161206,6.392048018,171.3764462,coffee,22.67510617,0.006856109
84,36,28,26.7350622,55.55164819,6.119892347,140.6305213,coffee,85.69857555,0.272643122
85,33,25,26.20811417,52.50987966,6.910823945,189.0944824,coffee,11.91542028,0.931966725
99,15,27,27.0424167,57.27927475,6.501157208,165.6872119,coffee,59.31892879,0.683381652
81,30,31,24.65090184,51.93952357,7.027585559,135.1386537,coffee,11.57509228,0.530343613
95,39,29,27.35152643,55.99375012,7.13411409,148.9812525,coffee,93.02419702,0.040411745
81,34,30,25.17787724,62.26244581,6.647765997,135.0119649,coffee,72.25850817,0.990523815
80,15,28,23.11438731,68.00096043,6.703270635,161.8944624,coffee,48.47259202,0.002801855
104,20,26,27.22783677,52.95261751,7.493191968,175.7260273,coffee,13.32697735,0.25609606
109,29,28,23.26316991,60.5160021,6.724688503,194.1755471,coffee,13.71536957,0.697602432
100,32,26,25.234661,57.53161469,6.043485685,124.2261737,coffee,99.61115726,0.309456057
100,24,28,25.59535262,57.72920846,7.101661011,195.7733251,coffee,49.44970196,0.862488514
83,21,28,25.5674832,60.49244602,7.466900683,190.2257843,coffee,69.80212853,0.415127408
120,23,28,25.67324193,51.29043632,6.877799264,196.2736367,coffee,72.30498886,0.261244357
104,26,30,24.40726724,62.65692638,6.410992833,148.6977358,coffee,3.697139438,0.468330434
108,33,31,23.69287069,66.76090123,7.393825704,144.6576424,coffee,12.71655958,0.221691232
91,25,26,24.53460016,66.99765375,7.482414225,180.5059257,coffee,70.4388864,0.845305274
86,26,27,27.13140403,52.89368299,6.081172981,192.4280381,coffee,65.21040957,0.666137837
98,18,27,27.56088634,68.49299897,6.516312148,167.4358075,coffee,38.11089674,0.508829205
111,27,31,23.59302313,55.27564977,6.043330951,191.3980675,coffee,91.22252051,0.777534196
84,39,35,23.17714381,52.13864034,6.959404135,117.3113562,coffee,18.30433191,0.737975259
98,27,27,24.71384065,51.29142534,7.238109556,197.6439711,coffee,62.60662579,0.396365269
118,21,34,24.38534644,64.72543073,7.234258375,119.6324109,coffee,79.25770339,0.118417668
103,27,31,27.15998538,51.59100753,6.691541233,126.1752206,coffee,2.536301671,0.99757608
82,24,33,26.53543168,67.09608099,6.809593554,120.6494434,coffee,47.8587344,0.905630823
86,31,35,27.01207284,60.76645256,6.485761419,191.4508931,coffee,85.97047015,0.21303592
88,35,35,27.55906475,58.45742907,6.784460602,117.9389993,coffee,24.2189526,0.475198842
84,27,29,23.32293161,53.00366334,7.167092586,168.2644287,coffee,66.08561557,0.34462058
120,40,33,24.23850608,54.30329632,6.73410539,115.1564012,coffee,55.3197224,0.286297117
106,40,30,23.42611644,64.10651528,6.779984384,122.6847408,coffee,95.09519505,0.049922132
113,21,33,26.02241444,55.83288958,7.277422738,176.9020924,coffee,6.829022163,0.188772707
117,34,25,24.83846178,56.7685316,7.21270048,124.4135035,coffee,7.925155835,0.924429843
80,30,25,26.24092174,65.64381357,7.487266991,148.3771202,coffee,86.4247899,0.432327688
88,21,27,24.43011925,66.02411187,7.231166546,181.6368274,coffee,47.60467686,0.994628407
113,33,34,26.00373964,62.1445102,6.559817161,153.477776,coffee,2.180964131,0.250464964
87,23,28,26.22367404,62.26594559,6.979590627,193.7461968,coffee,12.36528312,0.925431029
113,15,29,27.09617155,63.55324262,6.779230041,190.2440566,coffee,88.13869444,0.550595879
98,29,30,25.64004392,61.03273481,6.217974349,199.4735636,coffee,40.07302839,0.535567631
97,29,27,27.74576987,54.36976075,7.205078785,139.8619431,coffee,40.37753886,0.026267376
85,35,32,26.24928198,54.28617819,6.854011265,133.1120232,coffee,61.42302421,0.315997797
82,29,35,26.67377159,52.24226285,6.246872394,156.1543898,coffee,1.071031628,0.02362282
103,33,25,27.10210397,55.7497332,6.911066044,139.5013171,coffee,31.41029435,0.037658235
112,17,28,27.62975458,61.26002598,6.777417989,196.6492664,coffee,85.52980206,0.79364186
99,19,33,27.5364547,55.51673151,6.273741983,130.6377143,coffee,37.66428807,0.67728367
120,20,34,23.56960509,50.56339727,6.906124587,130.3797119,coffee,93.35907335,0.14665583
114,27,28,24.99451759,57.93250202,7.162802357,192.8736822,coffee,94.18812551,0.315932309
100,40,35,27.56441788,54.41094079,6.955787351,177.816092,coffee,45.86848267,0.654181152
108,35,25,23.98143338,61.10935084,6.971963169,161.5279095,coffee,76.33438127,0.720674832
115,31,30,24.22984659,67.37768353,6.840927967,122.4073418,coffee,49.64523651,0.611645695
87,28,30,25.60153969,68.66257977,6.536676653,168.8383605,coffee,74.50072998,0.036305756
82,24,26,24.31274458,53.57285558,6.089443603,184.4103931,coffee,48.80345983,0.439913083
94,26,27,26.36629861,52.25738495,7.456460375,177.3176161,coffee,90.06514369,0.661601138
87,28,35,26.5602777,57.1621814,6.759211911,152.0616227,coffee,53.32078053,0.212843915
118,40,35,26.35034208,58.50650238,7.460174812,121.5586297,coffee,72.94301308,0.556057779
87,38,29,25.20406808,57.88370456,6.652642579,156.1457255,coffee,73.14753142,0.025430221
92,40,30,23.35723208,55.18792166,6.026287448,171.6976946,coffee,47.07069317,0.437723487
97,22,26,23.60567546,59.68849145,6.074190142,185.1568059,coffee,61.41237884,0.892913342
99,40,32,24.18471151,69.94807345,7.045543056,163.2708732,coffee,33.47766272,0.458994114
89,28,33,26.44414097,53.83876189,6.993236001,175.3723314,coffee,71.43709295,0.096555544
112,39,29,26.12492233,63.37479229,6.726528895,147.8035305,coffee,70.63959,0.101230424
